price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id,z_age,z_log_mileage,y,brand_id
26599,10.188628900078157,2020,4,56536,10.942650570059175,Volvo,Volvo,Gasoline,Automatic,None reported,Unknown,2443,-0.7474792060425056,0.24896825210400833,-0.06389194119751096,35
10000,9.210340371976184,2007,17,59700,10.997104049659168,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,2446,1.3987789021578276,0.2972125433764309,-1.0421804692994847,34
33999,10.434086391401058,2002,22,17300,9.758519582283522,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,2448,2.2242627899271863,-0.8001393659692757,0.18156555012538966,7
13500,9.51044496442652,2014,10,91140,11.420163036888468,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2449,0.2431014592807251,0.6720312171368008,-0.7420758768491478,24
65000,11.082142548877775,2015,9,33000,10.404293143019792,BMW,BMW,Gasoline,Automatic,None reported,Yes,2450,0.07800468172685332,-0.22800168093886852,0.8296217076021062,4
39799,10.591597065328735,2019,5,52775,10.873811820902707,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,2451,-0.5823824284886338,0.1879790060626159,0.33907622405306626,17
5800,8.66561319653451,2011,13,113000,11.635151947212842,Mitsubishi,Mitsubishi,Gasoline,Manual,None reported,Yes,2452,0.7383917919423404,0.8625055024574272,-1.5869076447411583,26
60000,11.002099841204238,2022,2,13000,9.472781556562168,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,2453,-1.0776727611502492,-1.0532954294894101,0.7495789999285698,29
16500,9.711115659888671,2009,15,77925,11.263514937405299,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2454,1.068585347050084,0.5332452920820041,-0.5414051813869971,24
22500,10.021270588192511,2011,13,106500,11.575909653758895,Dodge,Dodge,Unknown/Other,Automatic,Accident/damage reported,Yes,2455,0.7383917919423404,0.8100184532911707,-0.23125025308315728,9
19212,9.863290362784715,2018,6,15175,9.62747051161485,Mazda,Mazda,Gasoline,Automatic,Accident/damage reported,Unknown,2456,-0.417285650934762,-0.9162452527328571,-0.38923047849095305,23
10995,9.305195902988862,2017,7,137000,11.827743504053695,Audi,Audi,Gasoline,Automatic,None reported,Yes,2457,-0.25218887338089024,1.0331363461260612,-0.9473249382868065,2
15000,9.615805480084347,2015,9,111000,11.6172944892629,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,2458,0.07800468172685332,0.8466842838860767,-0.636715361191321,4
62425,11.041721115147974,2019,5,49208,10.803831812580595,Land,Land,Gasoline,Automatic,None reported,Yes,2459,-0.5823824284886338,0.1259786356631638,0.7892002738723054,19
76000,11.238488619268468,2020,4,1800,7.496097345175956,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2462,-0.7474792060425056,-2.804583493140146,0.9859677779927996,7
26497,10.184786798018687,2012,12,50000,10.819798284210286,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,2463,0.5732950143884686,0.14012449215487224,-0.06773404325698174,22
16000,9.680344001221918,2018,6,93000,11.440365524765756,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Yes,2464,-0.417285650934762,0.6899300679859872,-0.5721768400537499,31
15000,9.615805480084347,2016,8,119500,11.691080018519527,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,2466,-0.08709209582701846,0.9120562415882449,-0.636715361191321,23
36000,10.491274217438248,2016,8,50000,10.819798284210286,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,2467,-0.08709209582701846,0.14012449215487224,0.2387533761625793,29
21500,9.975808214115753,2011,13,85000,11.350418300109132,Porsche,Porsche,Gasoline,Automatic,Unknown,Unknown,2468,0.7383917919423404,0.6102392908794158,-0.27671262715991496,29
33400,10.416311178964792,2021,3,11756,9.372204086867741,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Unknown,2470,-0.9125759835963774,-1.1424043125034145,0.16379033768912343,17
164725,12.01203269578202,2023,1,1869,7.533693709848633,Land,Land,Gasoline,Automatic,None reported,Yes,2473,-1.2427695387041209,-2.7712741439235886,1.7595118545063517,19
50500,10.829728615263452,2016,8,56235,10.937312400199797,BMW,BMW,Gasoline,Manual,None reported,Yes,2475,-0.08709209582701846,0.24423877983796888,0.5772077739877837,4
18300,9.814656338829513,2019,5,28724,10.265523102716957,Ford,Ford,Gasoline,Manual,Accident/damage reported,Yes,2476,-0.5823824284886338,-0.35094813529652136,-0.43786450244615516,10
9500,9.159047077588632,2015,9,124400,11.731265497840116,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,2477,0.07800468172685332,0.9476594754588076,-1.0934737636870366,21
99999,11.512915464920228,2005,19,38686,10.563258905272352,Ferrari,Other,Gasoline,Automatic,None reported,Yes,2479,1.7289724572655711,-0.08716237015851079,1.2603946236445598,28
72900,11.19684391799675,2022,2,6600,8.79497643168877,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2480,-1.0776727611502492,-1.6538122028993798,0.9443230767210817,10
67900,11.125791313546788,2023,1,15736,9.663769906600864,BMW,BMW,Plug-In Hybrid,Automatic,None reported,Yes,2483,-1.2427695387041209,-0.8840849831305782,0.8732704722711198,4
15051,9.619199713152362,2012,12,70000,11.156264806643742,Acura,Acura,Gasoline,Automatic,Accident/damage reported,Yes,2485,0.5732950143884686,0.4382246141478306,-0.6333211281233062,1
9950,9.205327830152639,2011,13,143898,11.876866943580985,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,2486,0.7383917919423404,1.0766583679007393,-1.0471930111230296,14
22000,9.998797732340453,2003,21,26190,10.173171119285234,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2487,2.0591660123733146,-0.43276946280387496,-0.25372310893521544,24
15900,9.674074388208323,2000,24,209193,12.25101733007327,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,2488,2.55445634503493,1.4081453611694996,-0.578446453067345,33
41688,10.637968596589051,2018,6,27839,10.234229114448356,RAM,RAM,Gasoline,Automatic,None reported,Yes,2489,-0.417285650934762,-0.37867375166110667,0.3854477553133826,30
28499,10.257624277921856,2018,6,141195,11.857904275028117,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Unknown,Unknown,2490,-0.417285650934762,1.059857963010413,0.005103436646187731,7
68500,11.134589024250317,2022,2,20250,9.915959454031448,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,2491,-1.0776727611502492,-0.6606519523770532,0.8820681829746491,29
41599,10.635831407498888,2022,2,18333,9.816512538521721,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,2492,-1.0776727611502492,-0.7487591953528713,0.38331056622321924,17
29998,10.308885991755306,2014,10,35000,10.463131911491967,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2493,0.2431014592807251,-0.17587214385263567,0.056365150479637194,24
4000,8.294049640102028,2006,18,133255,11.800027369156943,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,2494,1.5638756797116993,1.0085806098402055,-1.9584712011736407,9
79998,11.289756913343513,2021,3,14526,9.583764265872883,Porsche,Porsche,Gasoline,Automatic,None reported,Unknown,2495,-0.9125759835963774,-0.9549677892078238,1.037236072067845,29
23500,10.06475570013225,2014,10,43690,10.684897410216388,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2496,0.2431014592807251,0.020606013158226064,-0.18776514114341758,24
58598,10.97845584528984,2020,4,29136,10.279764123179618,Porsche,Porsche,Gasoline,Automatic,None reported,Unknown,2497,-0.7474792060425056,-0.3383309812732319,0.7259350040141719,29
24590,10.110095135210239,2017,7,72060,11.185268261530247,Cadillac,Cadillac,Gasoline,Automatic,None reported,Unknown,2498,-0.25218887338089024,0.46392088068083837,-0.14242570606542948,6
8250,9.017968479328726,2015,9,85768,11.35941291482824,Nissan,Nissan,Gasoline,CVT,Accident/damage reported,Yes,2500,0.07800468172685332,0.618208273129578,-1.2345523619469425,27
110000,11.608235644774552,2022,2,2235,7.71244383427499,Mercedes-Benz,Mercedes-Benz,Hybrid,Automatic,None reported,Yes,2501,-1.0776727611502492,-2.612906430213551,1.3557148034988842,24
26772,10.195111844220532,2019,5,121521,11.707850595330402,Buick,Buick,Gasoline,Automatic,None reported,Yes,2502,-0.5823824284886338,0.9269145132434972,-0.05740899705513591,5
144940,11.884075142663272,2015,9,23700,10.073272520325904,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,2503,0.07800468172685332,-0.5212768849430016,1.6315543013876042,29
11900,9.38429367909962,2013,11,124000,11.728044909070785,BMW,BMW,Gasoline,Automatic,None reported,Yes,2504,0.4081982368345969,0.9448061220313011,-0.8682271621760478,4
20999,9.952230096524119,2018,6,32260,10.381614349338879,Acura,Acura,Gasoline,Automatic,None reported,Yes,2505,-0.417285650934762,-0.24809447089621295,-0.3002907447515497,1
28000,10.239959789157341,2015,9,92000,11.429554725537322,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,2506,0.07800468172685332,0.6803519960116057,-0.012561052118327254,20
22500,10.021270588192511,2010,14,269885,12.505754926597389,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,2507,0.9034885694962123,1.6338358936207669,-0.23125025308315728,33
35900,10.48849257447637,2008,16,51855,10.85622592538133,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2508,1.2336821246039558,0.17239838436401853,0.2359717332007012,7
12900,9.464982590349763,2015,9,124000,11.728044909070785,Mazda,Mazda,Gasoline,Manual,Accident/damage reported,Yes,2509,0.07800468172685332,0.9448061220313011,-0.7875382509259055,23
52500,10.868568448579715,2015,9,26000,10.165890277802454,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,2510,0.07800468172685332,-0.4392200889123235,0.6160476073040471,16
25500,10.146433731146518,2018,6,36500,10.505094936455558,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,2511,-0.417285650934762,-0.13869405323497533,-0.10608711012915073,2
54900,10.913268627497622,2022,2,1400,7.244941546337007,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2512,-1.0776727611502492,-3.027100650959129,0.660747786221954,7
25698,10.154168446843427,2021,3,42750,10.663147865904188,Honda,Honda,Gasoline,CVT,None reported,Yes,2514,-0.9125759835963774,0.001336512686480109,-0.09835239443224175,13
30000,10.308952660644293,2011,13,67998,11.127248278167759,Porsche,Porsche,Gasoline,Manual,None reported,Yes,2515,0.7383917919423404,0.41251676477267174,0.0564318193686244,29
16000,9.680344001221918,2008,16,64500,11.07443600653965,Ford,Ford,Gasoline,Manual,Accident/damage reported,Yes,2516,1.2336821246039558,0.36572653880545586,-0.5721768400537499,10
24900,10.1226230824528,2007,17,102000,11.532737896139919,Toyota,Toyota,Gasoline,Manual,None reported,Yes,2517,1.3987789021578276,0.7717694586518524,-0.12989775882286914,33
15500,9.648595302907339,2004,20,145000,11.884495917930655,Land,Land,Gasoline,Automatic,None reported,Yes,2518,1.894069234819443,1.0834174301927908,-0.6039255383683297,19
55000,10.915088464214607,2018,6,50000,10.819798284210286,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,2519,-0.417285650934762,0.14012449215487224,0.6625676229389388,29
20470,9.926715678655334,2015,9,136390,11.823281039809872,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,2522,0.07800468172685332,1.0291827250470555,-0.325805162620334,15
2990,8.003028666384733,1994,30,90000,11.407576060361786,Cadillac,Cadillac,Unknown/Other,Automatic,Accident/damage reported,Yes,2523,3.5450370103581608,0.6608795007312894,-2.2494921748909356,6
33000,10.404262840448617,2015,9,27000,10.203629181337648,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2524,0.07800468172685332,-0.40578445416816605,0.15174199917294828,7
6500,8.779557455883728,2004,20,144770,11.882908462632694,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,2525,1.894069234819443,1.0820109882842222,-1.4729633853919406,17
15000,9.615805480084347,2002,22,137000,11.827743504053695,Ford,Ford,Diesel,Automatic,None reported,Yes,2528,2.2242627899271863,1.0331363461260612,-0.636715361191321,10
28000,10.239959789157341,2018,6,50992,10.839443647384186,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,2529,-0.417285650934762,0.1575297457782662,-0.012561052118327254,20
12900,9.464982590349763,2010,14,105760,11.568937110411461,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,2530,0.9034885694962123,0.8038409708853771,-0.7875382509259055,6
68495,11.13451602888549,2018,6,29800,10.30229722897745,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,2531,-0.417285650934762,-0.31836726678944577,0.8819951876098209,20
42000,10.645424897265505,2019,5,21000,9.952325334619427,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,2532,-0.5823824284886338,-0.6284327783526835,0.39290405598983646,4
16900,9.735068900911164,2006,18,169900,12.042971193457888,Hummer,Other,Gasoline,Automatic,Accident/damage reported,Yes,2534,1.5638756797116993,1.2238221831704923,-0.5174519403645039,28
6499,8.77940359789435,2008,16,196000,12.185875040240456,Volvo,Volvo,Gasoline,Automatic,None reported,Yes,2535,1.2336821246039558,1.3504310768311434,-1.4731172433813189,35
33500,10.419300717813158,2017,7,57918,10.966800761717183,Land,Land,Gasoline,Automatic,None reported,Yes,2537,-0.25218887338089024,0.27036466036280954,0.1667798765374897,19
55000,10.915088464214607,2018,6,120000,11.695255355062795,Ford,Ford,Diesel,Automatic,Accident/damage reported,Yes,2539,-0.417285650934762,0.915755475389896,0.6625676229389388,10
80000,11.289781913656018,2022,2,14269,9.565914710470881,BMW,BMW,Gasoline,Automatic,None reported,Yes,2540,-1.0776727611502492,-0.9707820063381747,1.0372610723803497,4
89000,11.396391648714276,2022,2,6875,8.83579236650274,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,2541,-1.0776727611502492,-1.6176504027318532,1.1438708074386081,20
28324,10.251464780771665,2019,5,55100,10.916923143796645,Honda,Honda,Gasoline,CVT,None reported,Unknown,2542,-0.5823824284886338,0.22617445719104762,-0.001056060504003753,13
15000,9.615805480084347,2009,15,74600,11.219909190927746,BMW,BMW,Gasoline,Automatic,None reported,Yes,2544,1.068585347050084,0.4946117952023156,-0.636715361191321,4
41500,10.63344870621879,2019,5,45900,10.734242182303689,Audi,Audi,Hybrid,Automatic,Accident/damage reported,Yes,2545,-0.5823824284886338,0.06432412951807323,0.38092786494312136,2
12468,9.430920640887228,2015,9,95271,11.464491237447831,Chrysler,Chrysler,E85 Flex Fuel,Automatic,Unknown,Unknown,2546,0.07800468172685332,0.7113047885426689,-0.8216002003884402,8
33172,10.409461425571095,2021,3,88883,11.39508742780129,Ford,Ford,Gasoline,Automatic,None reported,Yes,2547,-0.9125759835963774,0.6498149143858669,0.1569405842954268,10
12000,9.392661928770137,2018,6,33700,10.425282789490705,Ford,Ford,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,2549,-0.417285650934762,-0.20940542913849647,-0.8598589125055316,10
43640,10.683729439947006,2016,8,95115,11.462852478335789,RAM,RAM,Diesel,Automatic,None reported,Yes,2550,-0.08709209582701846,0.7098528928601986,0.4312085986713381,30
44000,10.691944912900398,2005,19,25250,10.136621037879685,Lotus,Other,Gasoline,Manual,Unknown,Unknown,2551,1.7289724572655711,-0.46515183370676794,0.43942407162472996,28
27500,10.221941283654663,2007,17,20200,9.913487387114461,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2552,1.3987789021578276,-0.6628421359477655,-0.030579557621004838,7
171900,12.05466819137094,2018,6,8984,9.103311799217659,McLaren,Other,Gasoline,Automatic,None reported,Unknown,2554,-0.417285650934762,-1.3806355135504904,1.8021473500952716,28
39244,10.577553845283282,2020,4,56247,10.937525763878996,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2556,-0.7474792060425056,0.24442781421303283,0.32503300400761326,7
27599,10.225534819164793,2019,5,9111,9.117347505127018,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,2559,-0.5823824284886338,-1.368200262597211,-0.02698602211087575,7
21998,9.998706819117062,2015,9,100900,11.521895117095363,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,2560,0.07800468172685332,0.7621630534364157,-0.2538140221586058,20
43430,10.678905725528868,2021,3,24207,10.094438436028137,Ford,Ford,Gasoline,Automatic,None reported,Yes,2561,-0.9125759835963774,-0.5025244634322525,0.4263848842531992,10
47998,10.778914622355282,2022,2,9411,9.149740749847252,Tesla,Tesla,Unknown/Other,Automatic,None reported,Unknown,2562,-1.0776727611502492,-1.3395007351285924,0.526393781079614,32
47500,10.768484990022733,2006,18,21000,9.952325334619427,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,2563,1.5638756797116993,-0.6284327783526835,0.5159641487470648,7
28750,10.266393046225497,2009,15,78414,11.269770514568526,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,2565,1.068585347050084,0.5387875620885635,0.01387220494982877,4
19900,9.898475010712584,2019,5,60800,11.015361515187424,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,2566,-0.5823824284886338,0.31338815770469375,-0.35404583056308425,23
53998,10.896702287823487,2021,3,72903,11.196898786175963,BMW,BMW,Hybrid,Other,Accident/damage reported,Unknown,2569,-0.9125759835963774,0.47422520692005765,0.6441814465478188,4
8000,8.987196820661973,2007,17,150000,11.918397239722838,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2571,1.3987789021578276,1.1134530726361511,-1.2653240206136953,24
12500,9.433483923290392,1998,26,49170,10.80305929780341,Ford,Ford,Gasoline,Automatic,None reported,Yes,2572,2.8846499001426738,0.12529420873220226,-0.8190369179852759,10
18000,9.798127036878302,2015,9,167500,12.02874460037869,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2573,0.07800468172685332,1.2112178114137402,-0.4543938043973661,7
11000,9.305650551780507,2016,8,110450,11.612327262677807,Ford,Ford,Gasoline,Automatic,None reported,Yes,2574,-0.08709209582701846,0.8422834571997438,-0.9468702894951608,10
23000,10.043249494911286,2014,10,106000,11.571203807011969,Audi,Audi,Gasoline,Manual,Accident/damage reported,Yes,2575,0.2431014592807251,0.8058492019814321,-0.20927134636438183,2
34900,10.460242108190519,2017,7,92728,11.437436539739576,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2576,-0.25218887338089024,0.6873350674869625,0.2077212669148505,7
44000,10.691944912900398,2022,2,17000,9.741027444837728,Ford,Ford,Gasoline,Automatic,None reported,Yes,2577,-1.0776727611502492,-0.8156369205812359,0.43942407162472996,10
