price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id
35500,10.477287975463508,2003,21,16100,9.686636660844938,Ford,Ford,Gasoline,Manual,None reported,Yes,3030
67500,11.119882876860622,2020,4,54225,10.900915777203222,Land,Land,Gasoline,Automatic,None reported,Yes,3031
35000,10.46310334047155,2016,8,89500,11.402005077384885,RAM,RAM,Gasoline,Automatic,None reported,Yes,3032
17777,9.785660765922685,2013,11,87501,11.379416929227343,Ford,Ford,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3033
28900,10.271596874100524,2018,6,12370,9.423110302862831,MINI,MINI,Gasoline,Automatic,None reported,Yes,3034
28995,10.274878680310541,2019,5,12466,9.430840432344976,RAM,RAM,Gasoline,Automatic,None reported,Yes,3035
5500,8.612503371220562,2011,13,199000,12.201065128819632,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,3036
22999,10.043206015705211,2007,17,78200,11.267037714175425,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,3037
29500,10.292145542327912,2018,6,22000,9.99884318585288,Toyota,Toyota,Hybrid,Automatic,None reported,Yes,3038
12995,9.47231994707559,2016,8,100795,11.52085395129235,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,3039
17816,9.787852208937204,2019,5,99941,11.512345296705163,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3040
38633,10.561862112494815,2021,3,23588,10.068535780659627,Jeep,Jeep,Gasoline,Automatic,Unknown,Unknown,3041
5200,8.556413904569519,2003,21,103000,11.542493975902508,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3042
7000,8.85366542803745,2009,15,91491,11.42400681574725,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,3043
23739,10.074874544277304,2020,4,23131,10.04897221927811,Honda,Honda,Gasoline,CVT,Accident/damage reported,Unknown,3044
18749,9.83889569664295,2019,5,77000,11.251573687764477,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Yes,3045
76000,11.238488619268468,2019,5,20500,9.928228944424575,Land,Land,Gasoline,Automatic,None reported,Yes,3046
45900,10.734220396048636,2022,2,500,6.2166061010848646,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3047
33900,10.431170293368542,2019,5,49810,10.815991122155705,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3048
36727,10.511267458374771,2022,2,20229,9.91492193016179,Honda,Honda,Gasoline,CVT,None reported,Unknown,3049
75000,11.225243392518447,2021,3,10558,9.264733855806515,Alfa,Other,Gasoline,Automatic,None reported,Yes,3050
30900,10.338511462885837,2005,19,59300,10.990381448250039,BMW,BMW,Gasoline,Manual,None reported,Yes,3051
64250,11.070537002757467,2004,20,34254,10.441587818437,Maybach,Other,Gasoline,Automatic,None reported,Yes,3052
37998,10.545288805744486,2021,3,24364,10.100902955277606,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,3053
22000,9.998797732340453,2016,8,139200,11.843674210764698,Mercedes-Benz,Mercedes-Benz,Diesel,Automatic,Accident/damage reported,Yes,3054
13999,9.546741177474825,2012,12,82046,11.315047532778493,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3055
6399,8.76389700713946,1997,27,285000,12.560247968016562,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,3056
25307,10.1388363162887,2017,7,26269,10.176182882679585,RAM,RAM,E85 Flex Fuel,Automatic,Accident/damage reported,Unknown,3057
16770,9.727346854817254,2016,8,127131,11.75298119574837,Mazda,Mazda,Gasoline,Automatic,Accident/damage reported,Yes,3058
179900,12.100156419938624,2019,5,31000,10.34177474101152,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3059
38400,10.555812738575819,2021,3,27000,10.203629181337648,BMW,BMW,Gasoline,Automatic,None reported,Yes,3060
18900,9.846917201047734,2015,9,93400,11.444657330797734,Jeep,Jeep,E85 Flex Fuel,Automatic,None reported,Yes,3061
71200,11.173248097400068,2021,3,9200,9.127067452782361,BMW,BMW,Hybrid,Automatic,Accident/damage reported,Yes,3062
32999,10.404232536959167,2014,10,76850,11.249623761243825,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,3063
98000,11.49272275765271,2016,8,61160,11.021265010465248,Bentley,Bentley,Gasoline,Automatic,Accident/damage reported,Yes,3064
15900,9.674074388208323,2005,19,146000,11.891368749982085,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,3065
46750,10.752569534716834,2017,7,38957,10.570239421736542,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3066
16500,9.711115659888671,2017,7,33850,10.42972382000155,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,3067
39860,10.593128593766785,2020,4,61830,11.032160135800446,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Unknown,3068
15998,9.680218993408767,2017,7,108559,11.595058294508751,Kia,Kia,Gasoline,Automatic,None reported,Unknown,3069
7390,8.907883013942248,2006,18,192000,12.165255859329688,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3070
15500,9.648595302907339,2014,10,83112,11.327956406634861,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3071
52000,10.858998997563564,2016,8,52000,10.859018228147887,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3072
43500,10.680516217076775,2020,4,57300,10.956073354557526,RAM,RAM,Gasoline,Automatic,None reported,Yes,3073
4100,8.318742252692399,2008,16,104500,11.556951919719207,MINI,MINI,Gasoline,Automatic,Accident/damage reported,Yes,3074
6500,8.779557455883728,1996,28,170552,12.046801377841604,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,3075
29000,10.275051108968611,2013,11,18000,9.798182590890704,Ford,Ford,Gasoline,Automatic,None reported,Yes,3076
51999,10.85897976660942,2019,5,39000,10.571342565808699,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,3077
45000,10.714417768752456,2020,4,38000,10.545367754151743,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3078
115000,11.652687407345388,2016,8,15168,9.627009150591672,Porsche,Porsche,Gasoline,Manual,None reported,Yes,3079
6500,8.779557455883728,2012,12,167506,12.028780420418814,Honda,Honda,Gasoline,Automatic,None reported,Yes,3080
13000,9.472704636443673,2012,12,166000,12.019749091416921,Jeep,Jeep,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3081
82950,11.325993295618591,2021,3,19200,9.862717639992917,Ford,Ford,Gasoline,Automatic,None reported,Yes,3082
75000,11.225243392518447,2022,2,46000,10.736418414365376,Land,Land,Hybrid,Automatic,None reported,Yes,3083
7200,8.881836305004146,2007,17,201000,12.211065162153215,Hummer,Other,Gasoline,Automatic,Accident/damage reported,Yes,3084
8900,9.093806555720231,2014,10,87000,11.373674891823535,Kia,Kia,Gasoline,Automatic,Accident/damage reported,Yes,3085
24950,10.124629101179664,2015,9,145000,11.884495917930655,GMC,GMC,Gasoline,Automatic,None reported,Yes,3086
36500,10.505067539570582,2020,4,33060,10.406109618951431,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3087
15000,9.615805480084347,1995,29,195000,12.180759965737863,Ford,Ford,Unknown/Other,Automatic,None reported,Yes,3088
67800,11.124317473928487,2021,3,10550,9.263975921142093,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3089
18000,9.798127036878302,2014,10,89500,11.402005077384885,Audi,Audi,Gasoline,Automatic,None reported,Yes,3090
37500,10.532096211958502,2021,3,27000,10.203629181337648,Jeep,Jeep,Hybrid,Automatic,None reported,Yes,3091
18500,9.825526011066415,2010,14,87250,11.376544301317045,Jeep,Jeep,Gasoline,Manual,None reported,Yes,3092
13000,9.472704636443673,2016,8,76495,11.244993730865884,Volkswagen,Volkswagen,Gasoline,Automatic,Accident/damage reported,Yes,3093
15500,9.648595302907339,2016,8,70503,11.163424724779496,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,3094
35000,10.46310334047155,2009,15,41965,10.644615045614641,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,3095
8000,8.987196820661973,1999,25,267000,12.495007682693725,Toyota,Toyota,Gasoline,Manual,Accident/damage reported,Yes,3096
4200,8.34283980427146,2003,21,146000,11.891368749982085,Mitsubishi,Mitsubishi,Gasoline,Automatic,Accident/damage reported,Yes,3097
82500,11.320553572322773,2023,1,9000,9.105090961257085,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3098
40000,10.596634733096073,2022,2,1050,6.957497370876951,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3099
89900,11.406453220459712,2021,3,22270,10.01104066270085,Land,Land,Gasoline,Automatic,None reported,Unknown,3100
26500,10.184900011974314,2012,12,19900,9.898525260706313,Ford,Ford,Gasoline,Automatic,None reported,Yes,3101
44990,10.714195521835219,2020,4,19800,9.893487720457795,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3102
17900,9.792555991828847,2012,12,113500,11.63956692643747,RAM,RAM,Gasoline,Automatic,None reported,Yes,3103
150000,11.918390573078392,2013,11,22000,9.99884318585288,Lamborghini,Other,Gasoline,Automatic,None reported,Yes,3104
54000,10.896739325546411,2022,2,3300,8.101980731853192,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,3105
12000,9.392661928770137,2016,8,41615,10.636239987688432,Volkswagen,Volkswagen,Unknown/Other,Automatic,None reported,Yes,3106
92500,11.434963923500517,2022,2,11860,9.381010986029276,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3107
52500,10.868568448579715,2015,9,27000,10.203629181337648,BMW,BMW,Gasoline,Automatic,None reported,Yes,3108
29430,10.289769841227518,2022,2,22101,10.003423381148728,Kia,Kia,Gasoline,Automatic,Accident/damage reported,Yes,3109
18500,9.825526011066415,1996,28,60000,11.002116507732017,Chevrolet,Chevrolet,Gasoline,Automatic,Unknown,Unknown,3110
22888,10.038368034729945,2013,11,46452,10.746196327732314,Subaru,Subaru,Gasoline,Manual,None reported,Yes,3111
26500,10.184900011974314,2019,5,36000,10.491301994830229,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,3112
61950,11.034082887057288,2019,5,13100,9.48044384215367,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,3113
27000,10.203592144986466,2019,5,50000,10.819798284210286,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,3114
32250,10.381273322223919,2018,6,19500,9.87822102528824,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,3115
31000,10.341742483467284,2016,8,36000,10.491301994830229,Ford,Ford,Gasoline,Manual,Accident/damage reported,Yes,3116
51999,10.85897976660942,2022,2,6640,8.801017833540714,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3117
21900,9.994241915804592,2016,8,74850,11.22325474981197,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,3118
10900,9.296518068217235,2014,10,117000,11.669937760751914,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,3119
39900,10.594131602877955,2016,8,51400,10.847412906506923,Toyota,Toyota,E85 Flex Fuel,Automatic,Unknown,Unknown,3120
57999,10.968181048000611,2022,2,6000,8.699681400989514,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,3121
37999,10.545315122572783,2006,18,128000,11.759793355371237,Mitsubishi,Mitsubishi,Gasoline,Manual,None reported,Yes,3122
39995,10.596509725282923,2021,3,15000,9.61587214452889,BMW,BMW,Gasoline,Automatic,None reported,Yes,3123
29950,10.307284603543595,2016,8,119000,11.686887175419702,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3124
12999,9.47262771040802,2006,18,87500,11.37940550085183,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,3125
7999,8.987071812848821,2011,13,149000,11.91170829631447,Ford,Ford,Gasoline,Automatic,None reported,Yes,3126
20995,9.952039593118293,2015,9,54700,10.909637269778615,Audi,Audi,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3127
38532,10.559244343877515,2021,3,45979,10.735961798317172,Ford,Ford,Gasoline,Automatic,None reported,Yes,3128
29000,10.275051108968611,2017,7,56846,10.948118727337723,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,3129
49900,10.81777628173961,2017,7,94100,11.452123952509567,Tesla,Tesla,Unknown/Other,Automatic,Accident/damage reported,Yes,3130
22500,10.021270588192511,2017,7,80150,11.29166763456623,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,3131
12300,9.417354541360508,2013,11,11563,9.355652103136237,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,3132
84000,11.33857207782545,2022,2,7500,8.922791623969637,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3133
78000,11.26446410567173,2021,3,15615,9.656051308652874,Mercedes-Benz,Mercedes-Benz,Hybrid,Automatic,None reported,Yes,3134
16000,9.680344001221918,2013,11,113000,11.635151947212842,Subaru,Subaru,Gasoline,Manual,Accident/damage reported,Yes,3135
15000,9.615805480084347,2018,6,74000,11.211833885608513,Kia,Kia,Gasoline,Automatic,None reported,Yes,3136
11900,9.38429367909962,2011,13,99200,11.504903373867316,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3137
23999,10.085767441795337,2018,6,36824,10.513932241330831,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,3138
6700,8.809862805379057,2005,19,186040,12.133722358511719,Acura,Acura,Gasoline,Automatic,Accident/damage reported,Yes,3139
27700,10.22918769217543,2020,4,58000,10.968215530759236,GMC,GMC,Gasoline,Automatic,None reported,Yes,3140
42500,10.657259354912508,2020,4,31250,10.349806654652559,Ford,Ford,Gasoline,Automatic,None reported,Yes,3141
46500,10.747207591575448,2020,4,43000,10.668978650219241,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3142
41598,10.635807368170546,2020,4,41199,10.626193535337618,Toyota,Toyota,Gasoline,Other,None reported,Unknown,3143
45000,10.714417768752456,2022,2,22000,9.99884318585288,Kia,Kia,Unknown/Other,Automatic,None reported,Yes,3144
53000,10.87804719253426,2022,2,12900,9.465060106725137,Genesis,Genesis,Gasoline,Automatic,None reported,Yes,3145
50000,10.819778284410283,2022,2,10500,9.259225769705994,Ford,Ford,Gasoline,Automatic,Unknown,Unknown,3146
21612,9.981003994963956,2020,4,74725,11.221583369464737,MINI,MINI,Gasoline,Automatic,None reported,Yes,3147
26485,10.184333813978627,2021,3,61117,11.02056170079192,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,3148
4800,8.476371196895983,2003,21,142000,11.863589378812122,BMW,BMW,Gasoline,Manual,Accident/damage reported,Yes,3149
34700,10.45449496593495,2019,5,31000,10.34177474101152,Ford,Ford,Unknown/Other,Manual,None reported,Yes,3150
7950,8.980927207648378,2012,12,129355,11.770323572313417,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3151
4900,8.496990484098719,2010,14,204000,12.225880174775122,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3152
22500,10.021270588192511,2016,8,115600,11.65789988570203,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,3153
62500,11.042921835724492,2023,1,1563,7.355001921105257,Jeep,Jeep,Hybrid,Automatic,None reported,Yes,3154
35995,10.491135318903403,2007,17,72166,11.18673815668355,Bentley,Bentley,Gasoline,Automatic,Accident/damage reported,Yes,3155
37899,10.542680005498147,2018,6,26100,10.169728906753061,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3156
21000,9.95227771670556,2017,7,58880,10.983273736954189,BMW,BMW,Gasoline,Automatic,None reported,Yes,3157
104000,11.55214617812351,2021,3,26000,10.165890277802454,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,3158
5500,8.612503371220562,2008,16,190640,12.158147357247746,Honda,Honda,Gasoline,Manual,Accident/damage reported,Yes,3159
59900,11.00043178410354,2020,4,37500,10.53212287826962,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3160
54000,10.896739325546411,2022,2,13856,9.536545799098715,Ford,Ford,Unknown/Other,Automatic,None reported,Yes,3161
13600,9.517825071724143,2013,11,225000,12.323860125621126,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,3162
24995,10.12643108384767,2014,10,123256,11.722026885424,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3163
88900,11.395267421501996,2021,3,11459,9.346617990268731,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,3164
20490,9.927692241232945,2016,8,67289,11.116766916182364,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3165
10500,9.259130536145614,2013,11,56837,10.947960395103589,Hyundai,Hyundai,Gasoline,Automatic,Accident/damage reported,Yes,3166
30000,10.308952660644293,2002,22,44168,10.695778464533518,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3167
26900,10.19988156558993,2019,5,59766,10.998208948154403,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,3168
29950,10.307284603543595,2018,6,56300,10.938467575959383,Kia,Kia,Gasoline,Automatic,None reported,Yes,3169
8000,8.987196820661973,2004,20,167000,12.025755079404917,Volvo,Volvo,Gasoline,Manual,None reported,Yes,3170
27499,10.221904919357126,2015,9,122770,11.718076110454085,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,None reported,Yes,3171
54995,10.914997550991217,2019,5,59271,10.989892298096493,Land,Land,Gasoline,Automatic,None reported,Yes,3172
24500,10.106428396532818,2015,9,102000,11.532737896139919,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,3173
44800,10.709963418403076,2020,4,40929,10.619618569486448,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3174
174900,12.071969661006694,2019,5,22000,9.99884318585288,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3175
69790,11.153246012011197,2022,2,19200,9.862717639992917,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3176
128000,11.759785542901755,2019,5,32376,10.385203573155552,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3177
134900,11.812289042195847,2023,1,19800,9.893487720457795,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3178
10000,9.210340371976184,2011,13,105000,11.561725152903833,Land,Land,Gasoline,Automatic,None reported,Yes,3179
38900,10.568749529606537,2016,8,122650,11.717098202935093,Ford,Ford,Diesel,Automatic,None reported,Yes,3180
34999,10.463074768634808,2022,2,14000,9.546884034617925,Subaru,Subaru,Gasoline,Manual,None reported,Yes,3181
15397,9.641927964229918,2008,16,100868,11.521577924249367,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3182
15000,9.615805480084347,2013,11,111000,11.6172944892629,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,3183
94995,11.46157953761864,2021,3,38500,10.55843949396453,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,3184
21865,9.992642463847021,2020,4,41250,10.627430633893226,Nissan,Nissan,Gasoline,CVT,None reported,Yes,3185
5500,8.612503371220562,2006,18,99600,11.50892748368293,MINI,MINI,Gasoline,Automatic,None reported,Yes,3186
11000,9.305650551780507,2013,11,198000,12.19602736016897,Acura,Acura,Gasoline,Automatic,Accident/damage reported,Yes,3187
42599,10.659586057803535,2021,3,20598,9.932997809910068,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Unknown,3188
76500,11.245046019814627,2013,11,52044,10.859864007949568,Porsche,Porsche,Gasoline,Manual,None reported,Yes,3189
30000,10.308952660644293,2022,2,23777,10.07651606241849,MINI,MINI,Gasoline,Manual,None reported,Yes,3190
46900,10.75577295443437,2018,6,60660,11.013056266434749,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3191
14999,9.61573881119536,2015,9,26000,10.165890277802454,BMW,BMW,Unknown/Other,Automatic,None reported,Yes,3192
21800,9.98966524877718,2018,6,61000,11.0186455364637,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,3193
32600,10.392067567354799,2020,4,53750,10.892117550468008,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3194
77897,11.26314272020585,2023,1,13735,9.527775402577312,BMW,BMW,Gasoline,Automatic,None reported,Unknown,3195
33998,10.434056978338715,2019,5,32580,10.391484575362098,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,3196
52500,10.868568448579715,2006,18,96275,11.474974345541657,Porsche,Porsche,Gasoline,Manual,Accident/damage reported,Yes,3197
32000,10.373491181781864,2015,9,162000,11.995357787034976,Ford,Ford,Diesel,Automatic,None reported,Yes,3198
24999,10.126591103050316,2019,5,92040,11.429989408931654,BMW,BMW,Gasoline,Automatic,None reported,Yes,3199
27000,10.203592144986466,2017,7,73690,11.207635954031296,RAM,RAM,Gasoline,Automatic,Accident/damage reported,Yes,3200
17900,9.792555991828847,2009,15,48750,10.79448098903612,Toyota,Toyota,Gasoline,Manual,None reported,Yes,3201
8450,9.041921720351219,2011,13,124542,11.732406316782534,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,3202
20000,9.903487552536127,2010,14,69000,11.141876276228,Ford,Ford,Gasoline,Automatic,None reported,Yes,3203
19000,9.852194258148577,2004,20,148000,11.904974309480183,Dodge,Dodge,Diesel,Automatic,None reported,Yes,3204
10500,9.259130536145614,2006,18,122141,11.712939581295101,BMW,BMW,Gasoline,Manual,None reported,Yes,3205
15000,9.615805480084347,2012,12,106000,11.571203807011969,Subaru,Subaru,Gasoline,Manual,None reported,Yes,3206
16500,9.711115659888671,2017,7,113294,11.637750315415659,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3207
44315,10.699078499172499,2021,3,24423,10.103321534414714,Kia,Kia,Gasoline,Automatic,None reported,Unknown,3208
68750,11.138232015528818,2022,2,28000,10.239995502805316,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3209
37050,10.520023630724232,2018,6,54800,10.911463720944793,RAM,RAM,Gasoline,Automatic,Accident/damage reported,Yes,3210
17500,9.769956159911606,2017,7,161000,11.989165855127435,Ford,Ford,Gasoline,Automatic,None reported,Yes,3211
61350,11.024350450139057,2019,5,28755,10.266601720103763,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3212
20499,9.928131383448887,2016,8,52105,10.861035384258484,Audi,Audi,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3213
20999,9.952230096524119,2018,6,119950,11.694838605040093,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,3214
12500,9.433483923290392,2003,21,80081,11.290806388702206,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3215
165000,12.013700752882718,2021,3,24500,10.106469212026385,Bentley,Bentley,Gasoline,Automatic,None reported,Yes,3216
55000,10.915088464214607,2021,3,4100,8.31898612539206,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3217
103500,11.547326891687561,2020,4,9670,9.176886995716963,BMW,BMW,Gasoline,Automatic,None reported,Yes,3218
18650,9.833601425071961,2017,7,63250,11.054866216741466,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,3219
26500,10.184900011974314,2017,7,69431,11.148103135324082,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,3220
31380,10.353926026287024,2015,9,108044,11.590303085991573,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3221
13998,9.546669741249485,2008,16,98000,11.49273296168228,BMW,BMW,Gasoline,Automatic,None reported,Yes,3222
34500,10.448714603019452,2019,5,52253,10.863871721920795,BMW,BMW,Gasoline,Automatic,None reported,Yes,3223
99750,11.51042233475211,2022,2,23850,10.079581424158677,Ford,Ford,Diesel,Automatic,None reported,Yes,3224
39500,10.584055950889214,2015,9,1500,7.313886831633462,Mercedes-Benz,Mercedes-Benz,Diesel,Automatic,None reported,Yes,3225
32500,10.388995368317829,2021,3,40000,10.596659732783579,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,3226
31000,10.341742483467284,2012,12,38718,10.564085714610725,Audi,Audi,Gasoline,Automatic,None reported,Yes,3227
35998,10.491218660339424,2018,6,84184,11.3407720370919,Toyota,Toyota,Gasoline,Automatic,None reported,Unknown,3228
56500,10.941995917134532,2021,3,13344,9.498897061838624,Mercedes-Benz,Mercedes-Benz,Diesel,Automatic,None reported,Yes,3229
28900,10.271596874100524,2018,6,51850,10.856129499874779,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,3230
36995,10.518538047359652,2002,22,119500,11.691080018519527,Porsche,Porsche,Gasoline,Manual,Accident/damage reported,Yes,3231
51999,10.85897976660942,2021,3,30918,10.33912616065184,Ford,Ford,Gasoline,Automatic,None reported,Yes,3232
92000,11.429543856031177,2023,1,1100,7.00397413672268,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3233
27900,10.236381967809457,2019,5,40000,10.596659732783579,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3234
9998,9.210140351973516,2005,19,100500,11.51792295668052,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3235
67000,11.112447898373103,2020,4,54320,10.902666171488752,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,3236
23450,10.062625773874425,2018,6,49000,10.799595985047786,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3237
134999,11.813022649985724,2020,4,28000,10.239995502805316,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3238
3499,8.160232492367689,2007,17,130000,11.775297421715827,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,3239
69645,11.151166189122131,2023,1,3721,8.222016437202196,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,3240
34500,10.448714603019452,2016,8,78101,11.265770943694516,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3241
16000,9.680344001221918,2017,7,54000,10.896757843893464,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3242
7500,8.922658299524402,2011,13,185000,12.128116509451258,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,3243
23500,10.06475570013225,2015,9,49000,10.799595985047786,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3244
81500,11.308358299228955,2024,0,2043,7.622663951323595,GMC,GMC,Gasoline,Automatic,None reported,Yes,3245
28000,10.239959789157341,2016,8,71750,11.180957070806974,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3246
87500,11.379394072345706,2020,4,5194,8.555451903533328,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,3247
27500,10.221941283654663,2019,5,42200,10.650199196425806,BMW,BMW,Gasoline,Automatic,None reported,Yes,3248
33500,10.419300717813158,2020,4,42717,10.66237565605875,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3249
31300,10.351373376528244,2016,8,102260,11.535283647580895,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3250
80900,11.300969103046583,2022,2,11089,9.313799080344413,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Unknown,3251
32500,10.388995368317829,2018,6,37777,10.539482201591765,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,3252
42995,10.668839108844997,2021,3,35921,10.489105200153407,Ford,Ford,Gasoline,Automatic,None reported,Unknown,3253
54900,10.913268627497622,2023,1,1800,7.496097345175956,Ford,Ford,Gasoline,Automatic,Unknown,Unknown,3254
8900,9.093806555720231,2014,10,163019,12.001628171648449,Scion,Other,Gasoline,Manual,Accident/damage reported,Yes,3255
35500,10.477287975463508,2020,4,14220,9.562475024372697,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3256
